Client,LoadDate,ErrorFile,RowsProcessed,TotalErrors,Recordlocks,ErrorRate,WarningFlag,Job
DesertPowder,23-04-14-10-45-24-,c:\MyProjects\Alias-SQL-Table-Loads\Output\ERROR_SCC_OrderDet.csv,8409,0,0,0.0,N,750Dn0000066fxwIAA
