Error,,QtyOrdered,UnitPrice,PartDesc,Revision,JobNo,Status,QuoteNo,OrderDet_ID,LookupValToOrder,DummyAssetID,DummyPriceBookID,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
INVALID_FIELD:Foreign key external ID: dcs_88549 not found for field Order_Number__c in entity WorkOrder:--,16,1,0.0,"26"" x 12""",,88549-01,Closed,???,DCS_468003,DCS_88549,02iDn000000AXurIAG,01uDn000003d5aFIAQ,POWDER,17,Y,2023-04-26 09:44:07.397,DCS_OrderDet.csv,2023-04-26
INVALID_FIELD:Foreign key external ID: dcs_88549 not found for field Order_Number__c in entity WorkOrder:--,17,1,0.0,"4 3/4"" x 1 3/4""",,88549-02,Closed,???,DCS_468004,DCS_88549,02iDn000000AXurIAG,01uDn000003d5aFIAQ,POWDER,18,Y,2023-04-26 09:44:07.397,DCS_OrderDet.csv,2023-04-26
INVALID_FIELD:Foreign key external ID: dcs_88549 not found for field Order_Number__c in entity WorkOrder:--,18,1,150.0,,,88549-03,Closed,???,DCS_468005,DCS_88549,02iDn000000AXurIAG,01uDn000003d5aFIAQ,POWDER,19,Y,2023-04-26 09:44:07.397,DCS_OrderDet.csv,2023-04-26
INVALID_FIELD:Foreign key external ID: dcs_88549 not found for field Order_Number__c in entity WorkOrder:--,19,1,0.0,Vitracoat Vulcan Black 8875-B PNL30057-1 60% TGIC Polyester 55 pound box,,88549-04,Closed,???,DCS_468006,DCS_88549,02iDn000000AXurIAG,01uDn000003d5aFIAQ,POWDER,20,Y,2023-04-26 09:44:07.397,DCS_OrderDet.csv,2023-04-26
INVALID_FIELD:Foreign key external ID: dcs_88549 not found for field Order_Number__c in entity WorkOrder:--,20,1,7.5,5% Environmental Fee,,88549-05,Closed,???,DCS_468007,DCS_88549,02iDn000000AXurIAG,01uDn000003d5aFIAQ,POWDER,21,Y,2023-04-26 09:44:07.397,DCS_OrderDet.csv,2023-04-26
