Error,,QtyOrdered,UnitPrice,PartDesc,Revision,JobNo,Status,QuoteNo,OrderDet_ID,LookupValToOrder,DummyAssetID,DummyPriceBookID,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
INVALID_FIELD:Foreign key external ID: dcs_88592 not found for field Order_Number__c in entity WorkOrder:--,0,1,0.0,"54 1/2"" x 5"" x 157""",,,Open,???,DCS_468397,DCS_88592,02iDn000000AXurIAG,01uDn000003d5aFIAQ,NO CHARGE,1,Y,2023-04-27 14:20:41.703,DCS_OrderDet.csv,2023-04-27
INVALID_FIELD:Foreign key external ID: dcs_88592 not found for field Order_Number__c in entity WorkOrder:--,1,1,0.0,"30"" x 54 1/2"" x 1""",,,Open,???,DCS_468398,DCS_88592,02iDn000000AXurIAG,01uDn000003d5aFIAQ,NO CHARGE,2,Y,2023-04-27 14:20:41.703,DCS_OrderDet.csv,2023-04-27
INVALID_FIELD:Foreign key external ID: dcs_88592 not found for field Order_Number__c in entity WorkOrder:--,2,5,0.0,Cardinal BK59 TGIC Polyester Texture Semi Gloss 50 Pound Box,,,Open,???,DCS_468399,DCS_88592,02iDn000000AXurIAG,01uDn000003d5aFIAQ,NO CHARGE,3,Y,2023-04-27 14:20:41.703,DCS_OrderDet.csv,2023-04-27
INVALID_FIELD:Foreign key external ID: dcs_88592 not found for field Order_Number__c in entity WorkOrder:--,3,1,340.0,,,,Open,???,DCS_468400,DCS_88592,02iDn000000AXurIAG,01uDn000003d5aFIAQ,NO CHARGE,4,Y,2023-04-27 14:20:41.703,DCS_OrderDet.csv,2023-04-27
